order_id,customer_id,product_id,order_date,quantity,price,revenue,city
O02851,C0482,P22,2024-04-12,1,871.0,871.0,Mumbai
O02852,C0307,P58,2024-04-24,1,165.0,165.0,Pune
O02853,C0289,P20,2024-07-28,2,820.0,1640.0,Bengaluru
O02854,C0212,P6,2024-06-24,1,866.0,866.0,Bengaluru
O02855,C0016,P30,2024-05-10,1,849.0,849.0,Mumbai
O02856,C0249,P13,2024-12-22,1,747.0,747.0,Ahmedabad
O02857,C0115,P52,2024-04-16,1,229.0,229.0,Bengaluru
O02858,C0500,P36,2024-11-24,1,891.0,891.0,Ahmedabad
O02859,C0088,P48,2024-11-07,1,235.0,235.0,Bengaluru
O02860,C0395,P14,2024-11-02,2,973.0,1946.0,Hyderabad
O02861,C0416,P19,2024-03-18,1,891.0,891.0,Chennai
O02862,C0006,P4,2024-04-18,2,403.0,806.0,Chennai
O02863,C0265,P1,2024-12-19,2,905.0,1810.0,Chennai
O02864,C0487,P57,2024-05-14,1,165.0,165.0,Hyderabad
O02865,C0182,P13,2024-11-15,1,747.0,747.0,Mumbai
O02866,C0027,P44,2024-01-06,2,764.0,1528.0,Pune
O02867,C0258,P14,2024-03-17,2,973.0,1946.0,Mumbai
O02868,C0483,P49,2024-01-05,2,229.0,458.0,Chennai
O02869,C0375,P19,2024-08-12,2,891.0,1782.0,Ahmedabad
O02870,C0262,P34,2024-01-06,1,973.0,973.0,Ahmedabad
O02871,C0138,P24,2024-11-13,2,755.0,1510.0,Pune
O02872,C0106,P59,2024-09-24,2,129.0,258.0,Pune
O02873,C0295,P49,2024-10-22,2,229.0,458.0,Hyderabad
O02874,C0007,P8,2024-06-14,2,925.0,1850.0,Bengaluru
O02875,C0305,P37,2024-12-14,1,1075.0,1075.0,Mumbai
O02876,C0255,P6,2024-07-22,1,866.0,866.0,Mumbai
O02877,C0476,P33,2024-06-26,1,891.0,891.0,Hyderabad
O02878,C0491,P40,2024-05-21,1,891.0,891.0,Pune
O02879,C0125,P55,2024-07-06,2,129.0,258.0,Chennai
O02880,C0337,P48,2024-12-30,1,235.0,235.0,Delhi
O02881,C0275,P45,2024-03-02,1,466.0,466.0,Delhi
O02882,C0085,P59,2024-06-15,1,129.0,129.0,Ahmedabad
O02883,C0375,P37,2024-12-30,1,1075.0,1075.0,Ahmedabad
O02884,C0091,P29,2024-04-19,1,1019.0,1019.0,Hyderabad
O02885,C0240,P17,2024-12-20,1,849.0,849.0,Hyderabad
O02886,C0043,P35,2024-01-14,1,849.0,849.0,Pune
O02887,C0378,P37,2024-12-03,1,1075.0,1075.0,Mumbai
O02888,C0060,P40,2024-01-18,1,891.0,891.0,Hyderabad
O02889,C0140,P50,2024-03-24,1,176.0,176.0,Delhi
O02890,C0133,P16,2024-06-03,2,726.0,1452.0,Chennai
O02891,C0175,P57,2024-03-04,2,165.0,330.0,Hyderabad
O02892,C0399,P3,2024-09-25,2,1019.0,2038.0,Bengaluru
O02893,C0416,P9,2024-04-19,1,973.0,973.0,Chennai
O02894,C0044,P14,2024-10-29,1,973.0,973.0,Pune
O02895,C0104,P46,2024-08-16,1,849.0,849.0,Mumbai
O02896,C0118,P49,2024-09-10,1,229.0,229.0,Ahmedabad
O02897,C0188,P14,2024-10-09,1,973.0,973.0,Delhi
O02898,C0049,P24,2024-08-18,2,755.0,1510.0,Ahmedabad
O02899,C0493,P52,2024-08-18,1,229.0,229.0,Delhi
O02900,C0108,P19,2024-09-06,1,891.0,891.0,Bengaluru
O02901,C0253,P30,2024-02-04,1,849.0,849.0,Ahmedabad
O02902,C0479,P4,2024-04-29,1,403.0,403.0,Ahmedabad
O02903,C0208,P53,2024-09-01,1,212.0,212.0,Mumbai
O02904,C0289,P18,2024-11-20,1,764.0,764.0,Bengaluru
O02905,C0042,P44,2024-05-25,2,764.0,1528.0,Bengaluru
O02906,C0491,P22,2024-02-12,1,871.0,871.0,Pune
O02907,C0446,P51,2024-07-17,1,176.0,176.0,Delhi
O02908,C0494,P57,2024-09-27,2,165.0,330.0,Pune
O02909,C0317,P38,2024-02-04,1,755.0,755.0,Bengaluru
O02910,C0056,P58,2024-07-18,1,165.0,165.0,Hyderabad
O02911,C0228,P60,2024-06-18,1,276.0,276.0,Bengaluru
O02912,C0163,P32,2024-11-20,1,871.0,871.0,Ahmedabad
O02913,C0238,P60,2024-08-07,1,276.0,276.0,Hyderabad
O02914,C0470,P48,2024-02-04,1,235.0,235.0,Delhi
O02915,C0095,P42,2024-01-12,1,973.0,973.0,Bengaluru
O02916,C0334,P49,2024-04-28,1,229.0,229.0,Bengaluru
O02917,C0423,P17,2024-07-20,1,849.0,849.0,Hyderabad
O02918,C0474,P12,2024-12-19,2,849.0,1698.0,Delhi
O02919,C0240,P30,2024-03-17,1,849.0,849.0,Hyderabad
O02920,C0349,P52,2024-07-11,2,229.0,458.0,Mumbai
O02921,C0237,P4,2024-04-14,1,403.0,403.0,Hyderabad
O02922,C0213,P55,2024-04-02,2,129.0,258.0,Chennai
O02923,C0366,P41,2024-04-16,1,820.0,820.0,Bengaluru
O02924,C0160,P61,2024-01-21,1,223.0,223.0,Delhi
O02925,C0357,P15,2024-04-12,1,1572.0,1572.0,Bengaluru
O02926,C0492,P31,2024-01-23,1,1019.0,1019.0,Pune
O02927,C0191,P32,2024-12-25,2,871.0,1742.0,Chennai
O02928,C0168,P29,2024-02-22,1,1019.0,1019.0,Chennai
O02929,C0154,P1,2024-06-16,2,905.0,1810.0,Chennai
O02930,C0139,P61,2024-06-02,2,223.0,446.0,Bengaluru
O02931,C0356,P30,2024-08-26,1,849.0,849.0,Hyderabad
O02932,C0120,P29,2024-12-16,1,1019.0,1019.0,Delhi
O02933,C0150,P40,2024-11-25,1,891.0,891.0,Hyderabad
O02934,C0129,P35,2024-07-26,1,849.0,849.0,Chennai
O02935,C0128,P46,2024-02-13,2,849.0,1698.0,Hyderabad
O02936,C0115,P47,2024-04-30,2,176.0,352.0,Bengaluru
O02937,C0281,P53,2024-02-16,1,212.0,212.0,Hyderabad
O02938,C0268,P62,2024-07-14,1,129.0,129.0,Bengaluru
O02939,C0376,P17,2024-10-10,2,849.0,1698.0,Hyderabad
O02940,C0166,P16,2024-07-06,1,726.0,726.0,Chennai
O02941,C0496,P37,2024-04-14,1,1075.0,1075.0,Pune
O02942,C0347,P50,2024-02-14,1,176.0,176.0,Mumbai
O02943,C0425,P59,2024-12-16,1,129.0,129.0,Mumbai
O02944,C0271,P54,2024-11-02,1,235.0,235.0,Delhi
O02945,C0354,P54,2024-11-25,1,235.0,235.0,Mumbai
O02946,C0187,P10,2024-04-29,1,1019.0,1019.0,Bengaluru
O02947,C0469,P46,2024-09-30,1,849.0,849.0,Chennai
O02948,C0164,P30,2024-05-02,1,849.0,849.0,Chennai
O02949,C0360,P23,2024-11-06,1,891.0,891.0,Delhi
O02950,C0152,P34,2024-02-16,2,973.0,1946.0,Ahmedabad
O02951,C0132,P9,2024-10-18,1,973.0,973.0,Delhi
O02952,C0356,P54,2024-02-13,1,235.0,235.0,Hyderabad
O02953,C0387,P29,2024-08-06,1,1019.0,1019.0,Delhi
O02954,C0232,P5,2024-10-07,1,755.0,755.0,Delhi
O02955,C0169,P17,2024-01-07,1,849.0,849.0,Delhi
O02956,C0454,P61,2024-08-24,1,223.0,223.0,Delhi
O02957,C0134,P46,2024-11-01,1,849.0,849.0,Mumbai
O02958,C0468,P3,2024-02-15,1,1019.0,1019.0,Chennai
O02959,C0073,P37,2024-05-04,1,1075.0,1075.0,Pune
O02960,C0374,P50,2024-09-09,1,176.0,176.0,Bengaluru
O02961,C0354,P14,2024-05-09,1,973.0,973.0,Mumbai
O02962,C0452,P16,2024-01-16,1,726.0,726.0,Mumbai
O02963,C0306,P21,2024-05-01,1,466.0,466.0,Chennai
O02964,C0145,P49,2024-11-25,2,229.0,458.0,Delhi
O02965,C0420,P2,2024-12-18,1,806.0,806.0,Bengaluru
O02966,C0256,P28,2024-09-21,1,471.0,471.0,Bengaluru
O02967,C0296,P29,2024-04-17,2,1019.0,2038.0,Chennai
O02968,C0127,P25,2024-02-27,1,891.0,891.0,Hyderabad
O02969,C0285,P28,2024-10-17,1,471.0,471.0,Chennai
O02970,C0192,P36,2024-11-18,1,891.0,891.0,Delhi
O02971,C0161,P3,2024-05-27,1,1019.0,1019.0,Pune
O02972,C0332,P40,2024-06-08,1,891.0,891.0,Chennai
O02973,C0182,P22,2024-02-10,1,871.0,871.0,Mumbai
O02974,C0388,P59,2024-05-25,1,129.0,129.0,Mumbai
O02975,C0203,P8,2024-10-17,1,925.0,925.0,Bengaluru
O02976,C0297,P2,2024-02-21,2,806.0,1612.0,Mumbai
O02977,C0385,P3,2024-03-30,1,1019.0,1019.0,Mumbai
O02978,C0420,P53,2024-11-21,1,212.0,212.0,Bengaluru
O02979,C0022,P18,2024-09-14,2,764.0,1528.0,Delhi
O02980,C0493,P59,2024-03-27,2,129.0,258.0,Delhi
O02981,C0178,P28,2024-03-22,2,471.0,942.0,Delhi
O02982,C0449,P4,2024-12-01,1,403.0,403.0,Ahmedabad
O02983,C0369,P47,2024-04-09,1,176.0,176.0,Hyderabad
O02984,C0003,P12,2024-11-06,1,849.0,849.0,Mumbai
O02985,C0301,P62,2024-10-18,1,129.0,129.0,Pune
O02986,C0180,P3,2024-09-20,2,1019.0,2038.0,Mumbai
O02987,C0398,P8,2024-10-30,1,925.0,925.0,Ahmedabad
O02988,C0094,P5,2024-03-07,2,755.0,1510.0,Bengaluru
O02989,C0188,P43,2024-03-23,1,806.0,806.0,Delhi
O02990,C0336,P16,2024-11-19,1,726.0,726.0,Bengaluru
O02991,C0447,P45,2024-12-19,1,466.0,466.0,Bengaluru
O02992,C0453,P10,2024-04-29,1,1019.0,1019.0,Hyderabad
O02993,C0105,P24,2024-01-11,2,755.0,1510.0,Delhi
O02994,C0123,P24,2024-07-25,1,755.0,755.0,Chennai
O02995,C0392,P54,2024-08-20,1,235.0,235.0,Delhi
O02996,C0172,P45,2024-07-31,1,466.0,466.0,Delhi
O02997,C0219,P53,2024-06-08,1,212.0,212.0,Ahmedabad
O02998,C0042,P62,2024-02-28,1,129.0,129.0,Bengaluru
O02999,C0031,P37,2024-03-01,1,1075.0,1075.0,Hyderabad
O03000,C0393,P23,2024-04-24,2,891.0,1782.0,Ahmedabad
